area_code,area_name,date,cum_cases
E09000025,Newham,2020-04-08,608
E09000026,Redbridge,2020-04-08,366
E09000027,Richmond upon Thames,2020-04-08,223
E09000028,Southwark,2020-04-08,755
E09000029,Sutton,2020-04-08,299
E09000030,Tower Hamlets,2020-04-08,406
E09000031,Waltham Forest,2020-04-08,443
E09000032,Wandsworth,2020-04-08,592
E09000033,Westminster,2020-04-08,420
E10000002,Buckinghamshire,2020-04-08,342
E10000003,Cambridgeshire,2020-04-08,278
E10000006,Cumbria,2020-04-08,864
E10000007,Derbyshire,2020-04-08,555
E10000008,Devon,2020-04-08,250
E10000011,East Sussex,2020-04-08,229
E10000012,Essex,2020-04-08,1081
E10000013,Gloucestershire,2020-04-08,402
E10000014,Hampshire,2020-04-08,1241
E10000015,Hertfordshire,2020-04-08,1032
E10000016,Kent,2020-04-08,1033
E10000017,Lancashire,2020-04-08,1026
E10000018,Leicestershire,2020-04-08,386
E10000019,Lincolnshire,2020-04-08,319
E10000020,Norfolk,2020-04-08,386
E10000021,Northamptonshire,2020-04-08,536
E10000023,North Yorkshire,2020-04-08,328
E10000024,Nottinghamshire,2020-04-08,509
E10000025,Oxfordshire,2020-04-08,533
E10000027,Somerset,2020-04-08,135
E10000028,Staffordshire,2020-04-08,673
E10000029,Suffolk,2020-04-08,302
E10000030,Surrey,2020-04-08,1059
E10000031,Warwickshire,2020-04-08,439
E10000032,West Sussex,2020-04-08,320
E10000034,Worcestershire,2020-04-08,439
